Video_URL,Title,Published_Date,Thumbnails,Views
https://www.youtube.com/watch?v=5Lpbj31hKs0,क्या ये Words पता थे? 🔥🔥 #PWShorts #PhysicsWallah,2023-04-21T12:30:03Z,https://i.ytimg.com/vi/5Lpbj31hKs0/default.jpg,41110
https://www.youtube.com/watch?v=ecGcmstmnGA,Finally The Wait is Over 🔥 || Icse Batch Coming Soon || Must Watch 🔥🔥,2023-04-21T07:00:17Z,https://i.ytimg.com/vi/ecGcmstmnGA/default.jpg,27495
https://www.youtube.com/watch?v=q1_7dvie1NI,अब Ratne का कोई फ़ायदा नहीं 😰 #PWShorts #PhysicsWallah,2023-04-20T12:30:21Z,https://i.ytimg.com/vi/q1_7dvie1NI/default.jpg,57799
https://www.youtube.com/watch?v=08WWij66k8A,Best Strategy To Start Class-9th SST || Don't Miss This Video🛑 || Complete Roadmap,2023-04-19T12:30:00Z,https://i.ytimg.com/vi/08WWij66k8A/default.jpg,40246
https://www.youtube.com/watch?v=tUXxnWhVo9Q,Speech देने में Dikkat होती है..?? 😥 #PWShorts #PhysicsWallah,2023-04-19T11:30:30Z,https://i.ytimg.com/vi/tUXxnWhVo9Q/default.jpg,67809
https://www.youtube.com/watch?v=-I1qKl8fKjU,Believe in Yourself खुद की पहले सुनो...!! 🔥 #PWShorts #PhysicsWallah,2023-04-18T11:30:00Z,https://i.ytimg.com/vi/-I1qKl8fKjU/default.jpg,32821
https://www.youtube.com/watch?v=cJ21VXheHVQ,क्या आप भी HIGH PAYING JOBS चाहते हैं..!! 🔥🔥 #PWShorts #PhysicsWallah,2023-04-17T12:30:17Z,https://i.ytimg.com/vi/cJ21VXheHVQ/default.jpg,66465
https://www.youtube.com/watch?v=BRIjy0TMm9c,Class 10th SST : Make Your Basics Super Strong || Back To Basics || Must Watch 🔥,2023-04-16T16:01:40Z,https://i.ytimg.com/vi/BRIjy0TMm9c/default.jpg,79372
https://www.youtube.com/watch?v=zgScnX4y7k4,Party में ऐसा क्या हुआ था? 😱 💃🏻 #PWShorts #PhysicsWallah,2023-04-16T11:30:16Z,https://i.ytimg.com/vi/zgScnX4y7k4/default.jpg,31092
https://www.youtube.com/watch?v=jxQp8RSfjtg,Class 10th English : Make Your Basics Super Strong || Back To Basics || Must Watch 🔥,2023-04-16T11:22:23Z,https://i.ytimg.com/vi/jxQp8RSfjtg/default.jpg,67804
https://www.youtube.com/watch?v=xb_ViB99QQ4,Class 10th Maths : Make Your Basics Super Strong || Back To Basics || Must Watch 🔥,2023-04-15T15:58:04Z,https://i.ytimg.com/vi/xb_ViB99QQ4/default.jpg,315130
https://www.youtube.com/watch?v=bXpeyKIVioA,Finally The Wait is Over🔥 || Launching Foundation Channels in 5 Different Languages 🤩,2023-04-15T13:30:14Z,https://i.ytimg.com/vi/bXpeyKIVioA/default.jpg,32359
https://www.youtube.com/watch?v=Z7hqqtVSWuc,ऐसा Innovation सोचा था कभी?..😲 #PWShorts #PhysicsWallah,2023-04-15T12:30:17Z,https://i.ytimg.com/vi/Z7hqqtVSWuc/default.jpg,26996
https://www.youtube.com/watch?v=ylJG2SoxnIo,इस Summer Camp कुछ अलग करते हैं..!!😋💪 #PWShorts #PhysicsWallah,2023-04-14T12:30:37Z,https://i.ytimg.com/vi/ylJG2SoxnIo/default.jpg,34768
https://www.youtube.com/watch?v=YwxDKs7jNXs,How To Plan For Class-11th || Perfect Strategy 💯 || A Complete Roadmap!!,2023-04-14T10:33:03Z,https://i.ytimg.com/vi/YwxDKs7jNXs/default.jpg,116201
https://www.youtube.com/watch?v=eQma3qolXaE,समझदार और बेवक़ूफ़ मै क्या फर्क है ❓❓ #PWShorts #PhysicsWallah,2023-04-13T12:30:30Z,https://i.ytimg.com/vi/eQma3qolXaE/default.jpg,55894
https://www.youtube.com/watch?v=r5aDqJvsHBM,जाने इस बार Summer camp मै क्या होने वाला है ❓❓⚡⚡ #PWShorts #PhysicsWallah,2023-04-13T10:30:17Z,https://i.ytimg.com/vi/r5aDqJvsHBM/default.jpg,50838
https://www.youtube.com/watch?v=cpy2306TRHQ,CBSE Curriculum Discussion 2023-24 | Deleted Portion,2023-04-12T14:53:36Z,https://i.ytimg.com/vi/cpy2306TRHQ/default.jpg,193780
https://www.youtube.com/watch?v=ULAUq8BYFyc,Are you all Ready for FUN-TASK-TIK Summer Camp? #PWShorts #PhysicsWallah,2023-04-12T14:30:11Z,https://i.ytimg.com/vi/ULAUq8BYFyc/default.jpg,25379
https://www.youtube.com/watch?v=Euj0wx_rhE8,क्या आपको पता है Vedic Maths  के बारे में ❓❓ #PWShorts #PhysicsWallah,2023-04-12T11:30:08Z,https://i.ytimg.com/vi/Euj0wx_rhE8/default.jpg,24898
https://www.youtube.com/watch?v=dVq8dLd5zK4,Strategy to Crack NEET in 1st Attempt 💪💪,2023-04-11T14:30:19Z,https://i.ytimg.com/vi/dVq8dLd5zK4/default.jpg,377616
https://www.youtube.com/watch?v=YRP7Ci-8LWY,Aarambh 2024 Batch For Class 11th Commerce 🔥 #PWShorts #CommerceWallah #PW,2023-04-11T13:30:11Z,https://i.ytimg.com/vi/YRP7Ci-8LWY/default.jpg,40224
https://www.youtube.com/watch?v=9y6ruBLE7z0,How to start class 9th Maths ❓🤔 | Maths Strategy,2023-04-11T06:30:04Z,https://i.ytimg.com/vi/9y6ruBLE7z0/default.jpg,89522
https://www.youtube.com/watch?v=qrqdm-R07I8,क्या हम 100/100  Marks ला सकते है Maths मै?? #PWShorts #PhysicsWallah,2023-04-10T14:00:30Z,https://i.ytimg.com/vi/qrqdm-R07I8/default.jpg,112036
https://www.youtube.com/watch?v=kuspi2IzVWI,Forget your Past and start with the new Beginning⚡⚡ #PWShorts #PhysicsWallah,2023-04-10T12:53:42Z,https://i.ytimg.com/vi/kuspi2IzVWI/default.jpg,41540
https://www.youtube.com/watch?v=yv4Gi792S8o,"Ritik Sir ने Class 10th की First Class में ही, बच्चों को कड़वा सच बता दिया 🔴😱 | UDAAN 2024",2023-04-10T12:44:26Z,https://i.ytimg.com/vi/yv4Gi792S8o/default.jpg,128500
https://www.youtube.com/watch?v=Q-9Zp9dTq04,FREE FREE FREE for 2 Days  #PWShorts #PhysicsWallah,2023-04-10T12:03:41Z,https://i.ytimg.com/vi/Q-9Zp9dTq04/default.jpg,31116
https://www.youtube.com/watch?v=nFHtISplAY0,The Biggest surprise to all the class 9th and 10th Students✨✨ #PWShorts #PhysicsWallah,2023-04-10T10:34:46Z,https://i.ytimg.com/vi/nFHtISplAY0/default.jpg,64248
https://www.youtube.com/watch?v=aPrSAvwuhTk,How to change Mindset from class 10th to 11th ❓ ❓,2023-04-10T07:30:00Z,https://i.ytimg.com/vi/aPrSAvwuhTk/default.jpg,42563
https://www.youtube.com/watch?v=Xl7aEFPW88g,Udaan 2024 -  Welcome to Class 10: Your Orientation Guide to Success!! ⚡,2023-04-09T15:40:05Z,https://i.ytimg.com/vi/Xl7aEFPW88g/default.jpg,185065
https://www.youtube.com/watch?v=tigMKfSBJ9E,Bachoo आपके क्या Plan है इस Summer Vacation ❓❓,2023-04-09T08:00:32Z,https://i.ytimg.com/vi/tigMKfSBJ9E/default.jpg,42837
https://www.youtube.com/watch?v=_5fL0R9dqGY,NEEV 2024 -  Welcome to Class 9: Your Orientation Guide to Success!! ⚡,2023-04-08T14:48:01Z,https://i.ytimg.com/vi/_5fL0R9dqGY/default.jpg,112099
https://www.youtube.com/watch?v=JPRFWo2-YFI,क्यों है PW Vidyapeeth जरुरी ??🤔🤔 #PWShorts #PhysicsWallah,2023-04-08T14:30:06Z,https://i.ytimg.com/vi/JPRFWo2-YFI/default.jpg,58829
https://www.youtube.com/watch?v=z2GLdhAtb6M,क्या आपका Online पढ़ने मै  मन लगता है ???😎😎 #PWShorts #PhysicsWallah,2023-04-07T14:30:21Z,https://i.ytimg.com/vi/z2GLdhAtb6M/default.jpg,48821
https://www.youtube.com/watch?v=QN8pcSeV-H8,Teacher's का support बहुत जरुरी है😎😎 #PWShorts #PhysicsWallah,2023-04-07T11:30:07Z,https://i.ytimg.com/vi/QN8pcSeV-H8/default.jpg,14583
https://www.youtube.com/watch?v=2OrYDCb737E,The Ultimate Class 11th Survival Guide: Tips and Tricks for Success,2023-04-07T09:30:00Z,https://i.ytimg.com/vi/2OrYDCb737E/default.jpg,559131
https://www.youtube.com/watch?v=VCQFCj6O_28,Memorable moments for Pw Topper😎😎 #PWShorts #PhysicsWallah,2023-04-06T14:30:13Z,https://i.ytimg.com/vi/VCQFCj6O_28/default.jpg,22923
https://www.youtube.com/watch?v=oxMBvhCPBSU,बच्चों की जुबानी Pw Experience की कहानी ⚡⚡ #PWShorts #PhysicsWallah,2023-04-06T12:00:29Z,https://i.ytimg.com/vi/oxMBvhCPBSU/default.jpg,23220
https://www.youtube.com/watch?v=U1FxvG4GNAY,If not MBBS then What ❓|| Career Options for Biology Students,2023-04-06T11:30:09Z,https://i.ytimg.com/vi/U1FxvG4GNAY/default.jpg,94072
https://www.youtube.com/watch?v=1TNQbPkJFxg,MAHA MENTI SANGRAM - General Science || Class - 9th,2023-04-05T14:03:50Z,https://i.ytimg.com/vi/1TNQbPkJFxg/default.jpg,84018
https://www.youtube.com/watch?v=QPJGvfSzedM,क्या आपको भी Online v/s Offline Classes को लेकर Doubt है???🤔 #PWShorts #PhysicsWallah,2023-04-05T14:00:15Z,https://i.ytimg.com/vi/QPJGvfSzedM/default.jpg,78444
https://www.youtube.com/watch?v=elW7EwJ_KG8,Toppers से जाने PW Experience की कहानी !!⚡⚡ #PWShorts #PhysicsWallah,2023-04-05T10:00:34Z,https://i.ytimg.com/vi/elW7EwJ_KG8/default.jpg,27388
https://www.youtube.com/watch?v=MCJRwm-rNig,क्या NCERT काफी है class 10th Top करने के लिए❓❓🤔🤔 #PWShorts #PhysicsWallah,2023-04-04T14:30:07Z,https://i.ytimg.com/vi/MCJRwm-rNig/default.jpg,25709
https://www.youtube.com/watch?v=kAuWdfwHBRo,जाने क्या Plan है Bihar Topper का Class 11th के लिए !!⚡⚡ #PWShorts #PhysicsWallah,2023-04-04T12:30:26Z,https://i.ytimg.com/vi/kAuWdfwHBRo/default.jpg,26627
https://www.youtube.com/watch?v=t961YvjKH20,"Why Commerce After 10th, Explore the Best Career Options | Must Watch",2023-04-04T10:30:26Z,https://i.ytimg.com/vi/t961YvjKH20/default.jpg,132199
https://www.youtube.com/watch?v=8ay_Y47u_vM,Bachoo क्या आपका भी जवाब 5 है ❓❓🤔 #PWShorts #PhysicsWallah,2023-04-04T06:30:03Z,https://i.ytimg.com/vi/8ay_Y47u_vM/default.jpg,90695
https://www.youtube.com/watch?v=kc4DbpfrmI4,An advice to all the class 10th students!!⚡⚡ #PWShorts #PhysicsWallah,2023-04-03T16:43:31Z,https://i.ytimg.com/vi/kc4DbpfrmI4/default.jpg,45228
https://www.youtube.com/watch?v=XA03UtMWbIA,Class 10th Ke Baad Konsi Stream Le? || Strategy Wallah || PW Foundation,2023-04-03T14:43:20Z,https://i.ytimg.com/vi/XA03UtMWbIA/default.jpg,117907
https://www.youtube.com/watch?v=kOxZ6RPrJF0,जो अंत तक रहेगा वही विजेता होगा !! 🤘 🤘 #PWShorts #PhysicsWallah,2023-04-03T12:30:22Z,https://i.ytimg.com/vi/kOxZ6RPrJF0/default.jpg,26396
https://www.youtube.com/watch?v=ZqM5acymlN8,ये मेहनत का रास्ता है साहब सुकून तक जाएगा!!! #PWShorts #PhysicsWallah,2023-04-03T09:30:08Z,https://i.ytimg.com/vi/ZqM5acymlN8/default.jpg,17330
https://www.youtube.com/watch?v=5Q-O17B1RXQ,Do your Best then see your performance 💪💪 #PWShorts #PhysicsWallah,2023-04-03T07:30:01Z,https://i.ytimg.com/vi/5Q-O17B1RXQ/default.jpg,42727
https://www.youtube.com/watch?v=mi4oDXKMBys,जोश कम नहीं Karna अपने Sapne Pura करने मै!! 💪💪#Shorts,2023-04-02T14:30:23Z,https://i.ytimg.com/vi/mi4oDXKMBys/default.jpg,20180
https://www.youtube.com/watch?v=2EsZZUgJ_b4,क्या आपको India ka Best Doctor 👨‍⚕️या Engineer 👨🛠 बनाना है ??? #Shorts,2023-04-02T13:30:01Z,https://i.ytimg.com/vi/2EsZZUgJ_b4/default.jpg,22320
https://www.youtube.com/watch?v=qX0Mydz6Z98,Girls Vs Boys🔥 || Kisme Kitna Hai Dum?💪🏻 || PW Foundation #PWShorts #PhysicsWallah,2023-04-02T12:30:21Z,https://i.ytimg.com/vi/qX0Mydz6Z98/default.jpg,109509
https://www.youtube.com/watch?v=JqFN4dDhROA,An advice to all the class 10th  students from your favorite teacher 🔥🔥,2023-04-02T12:00:13Z,https://i.ytimg.com/vi/JqFN4dDhROA/default.jpg,17648
https://www.youtube.com/watch?v=a9tbPW3A620,Congratulation to all the class 10th students ✌️✌️लेकिन सपना अभी अधूरा है !!! #Shorts,2023-04-02T10:45:34Z,https://i.ytimg.com/vi/a9tbPW3A620/default.jpg,34378
https://www.youtube.com/watch?v=hMHtYELAeFo,PW में बच्चों का Result बोलता है !! 💪🏻 #PWShorts #PhysicsWallah,2023-04-02T04:30:13Z,https://i.ytimg.com/vi/hMHtYELAeFo/default.jpg,26380
https://www.youtube.com/watch?v=efIwvIzU6HE,Boring Teachers Vs PW Teachers🔥|| PW Foundation #PWShorts #PhysicsWallah,2023-04-01T14:30:21Z,https://i.ytimg.com/vi/efIwvIzU6HE/default.jpg,349155
https://www.youtube.com/watch?v=9jfTn4lcLu4,तो चलिए शुरू करते है AIIMS Jane Ki Tayyari !! Revealing Arjuna NEET Faculties 🙏 Check Description.,2023-04-01T13:45:25Z,https://i.ytimg.com/vi/9jfTn4lcLu4/default.jpg,67574
https://www.youtube.com/watch?v=c_pKfD4UgFg,Ruman Ashraf - Bihar Board Class 10th TOPPER from PW !! Udaan Batch⚡,2023-04-01T12:30:17Z,https://i.ytimg.com/vi/c_pKfD4UgFg/default.jpg,88838
https://www.youtube.com/watch?v=LKPc3eqG9QQ,Bihar Board Topper #Ruman_Ashraf From Our Udaan Batch 🔥 #PWShorts #PhysicsWallah,2023-04-01T10:35:25Z,https://i.ytimg.com/vi/LKPc3eqG9QQ/default.jpg,87949
https://www.youtube.com/watch?v=T5s9Ej4n9-Y,Bihar Board Class 10th Topper from Udaan Batch PW🙏 || Md Ruman Ashraf 🔥 #biharboardclass10,2023-03-31T14:24:17Z,https://i.ytimg.com/vi/T5s9Ej4n9-Y/default.jpg,139719
https://www.youtube.com/watch?v=pEqdLqS1diM,Class - 9th में तो ये जरूर होगा...🤔 #PWShorts #PhysicsWallah,2023-03-31T14:01:21Z,https://i.ytimg.com/vi/pEqdLqS1diM/default.jpg,511576
https://www.youtube.com/watch?v=RWcwMNVdp9c,Complete Roadmap on How to Start Class 9th 🔥 || Full Year Long Strategy For Students 💯,2023-03-31T10:30:07Z,https://i.ytimg.com/vi/RWcwMNVdp9c/default.jpg,176013
https://www.youtube.com/watch?v=xDkc6sazII8,सही लोगों से Advice लेना जरुरी है..🔥🔥 #PWShorts #PhysicsWallah,2023-03-31T07:44:56Z,https://i.ytimg.com/vi/xDkc6sazII8/default.jpg,36695
https://www.youtube.com/watch?v=jzclZf2NaFM,Class 10th Over 😎 अब Class 11th JEE की तैयारी !! Check Description.,2023-03-31T04:00:17Z,https://i.ytimg.com/vi/jzclZf2NaFM/default.jpg,84071
https://www.youtube.com/watch?v=8hkI2Y73qAg,अब बारी है Udaan भरने की....✈️ #PWShorts #PhysicsWallah,2023-03-30T15:43:22Z,https://i.ytimg.com/vi/8hkI2Y73qAg/default.jpg,30684
https://www.youtube.com/watch?v=NF6AWDoMYC8,खुद पे Vishwas रखो...💪🏻 #PWShorts #PhysicsWallah,2023-03-30T06:30:05Z,https://i.ytimg.com/vi/NF6AWDoMYC8/default.jpg,31395
https://www.youtube.com/watch?v=KNoqxq4WXUc,Launching The Most Awaited Batch For Class-9th NEEV 🔥 || Score Above 95% In Your Exams,2023-03-29T15:14:35Z,https://i.ytimg.com/vi/KNoqxq4WXUc/default.jpg,195737
https://www.youtube.com/watch?v=yXh9OCeP4YE,आपकी Neev मजबूत करने आ गए हैं🤩🔥 #PWShorts #PhysicsWallah,2023-03-29T09:30:28Z,https://i.ytimg.com/vi/yXh9OCeP4YE/default.jpg,42984
https://www.youtube.com/watch?v=P2m4OhirLBA,यही तो Udaan की power है....!!🔥 #PWShorts #PhysicsWallah,2023-03-28T13:30:08Z,https://i.ytimg.com/vi/P2m4OhirLBA/default.jpg,215047
https://www.youtube.com/watch?v=bHkvo3ettc4,Mehnat करोगे तो फल मिलेगा #PWShorts #PhysicsWallah,2023-03-28T07:30:07Z,https://i.ytimg.com/vi/bHkvo3ettc4/default.jpg,40174
https://www.youtube.com/watch?v=hzwEXoQDNCs,Aarambh Batch 2024 | For CBSE Class 11th Commerce | Biggest Launch🔥,2023-03-27T13:30:08Z,https://i.ytimg.com/vi/hzwEXoQDNCs/default.jpg,70801
https://www.youtube.com/watch?v=4SofuvPP4Cg,अब हम ही भविष्य Banaenge...!!🔥 #PWShorts #PhysicsWallah,2023-03-27T07:00:05Z,https://i.ytimg.com/vi/4SofuvPP4Cg/default.jpg,46797
https://www.youtube.com/watch?v=fkO-L7tilQY,ये Pyaar बच्चों ने दिया है...!!🔥💯  #PWShorts #PhysicsWallah,2023-03-26T13:30:13Z,https://i.ytimg.com/vi/fkO-L7tilQY/default.jpg,30067
https://www.youtube.com/watch?v=xCTQ3oiqPas,ये Power सिर्फ Udaan में है..!!🔥💯 #PWShorts #PhysicsWallah,2023-03-26T08:00:26Z,https://i.ytimg.com/vi/xCTQ3oiqPas/default.jpg,28701
https://www.youtube.com/watch?v=nGD9_yChai4,PW हमेशा तुम्हारे Saath खड़ा रहेगा..!!🔥💯 #PWShorts #PhysicsWallah,2023-03-25T13:30:21Z,https://i.ytimg.com/vi/nGD9_yChai4/default.jpg,31881
https://www.youtube.com/watch?v=PdIvYw0AvYI,तुम्हारा Bharosa कभी टूटने नहीं दूंगा..!! 🔥💯 #PWShorts #PhysicsWallah,2023-03-25T08:19:54Z,https://i.ytimg.com/vi/PdIvYw0AvYI/default.jpg,33864
https://www.youtube.com/watch?v=Lf8V30Hbueg,One Stop Solution For You All...!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-24T15:30:04Z,https://i.ytimg.com/vi/Lf8V30Hbueg/default.jpg,52701
https://www.youtube.com/watch?v=0VQimOK4C7M,सब Udaan भरने के लिए तैयार हो?...!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-24T12:00:00Z,https://i.ytimg.com/vi/0VQimOK4C7M/default.jpg,29516
https://www.youtube.com/watch?v=e_GceXGx1qM,Launching the MOST Powerful Batch for Class 10th - UDAAN 2024 !!,2023-03-23T14:56:16Z,https://i.ytimg.com/vi/e_GceXGx1qM/default.jpg,308415
https://www.youtube.com/watch?v=E4dafb1Jq0I,सबके Ghar जाना पड़ता था..!!😕 #PWShorts #PhysicsWallah,2023-03-23T13:30:04Z,https://i.ytimg.com/vi/E4dafb1Jq0I/default.jpg,167868
https://www.youtube.com/watch?v=0s6hAsFGxYE,India's NO.1 Batch for Class 10th - UDAAN ⚡ Launching Today !! Check Description.,2023-03-23T05:33:12Z,https://i.ytimg.com/vi/0s6hAsFGxYE/default.jpg,78137
https://www.youtube.com/watch?v=SI7-TES8S4E,"Bye, Bye Class 10th !! LAST Message for you by your Teachers  ❤️ Aao Baatein Kare.",2023-03-22T15:15:58Z,https://i.ytimg.com/vi/SI7-TES8S4E/default.jpg,581667
https://www.youtube.com/watch?v=2tdCNck9A_I,करनी है पढाई अच्छे से पूरी तो PW है जरूरी || PW Foundation #PWShorts #PhysicsWallah,2023-03-22T10:30:01Z,https://i.ytimg.com/vi/2tdCNck9A_I/default.jpg,107061
https://www.youtube.com/watch?v=YXRyMc_noiE,India's Biggest Scholarship Test for Classes 8th to 12th !! 🔥🔥 || PW SAT 2023 ⚡💥,2023-03-22T06:00:10Z,https://i.ytimg.com/vi/YXRyMc_noiE/default.jpg,203190
https://www.youtube.com/watch?v=_cK6X3BZb7g,Itni Khushi... 🥺|| Students Epic Reaction on Board Exam || Class-10th  #PWShorts #PhysicsWallah,2023-03-21T15:30:12Z,https://i.ytimg.com/vi/_cK6X3BZb7g/default.jpg,132896
https://www.youtube.com/watch?v=8W-KclQGs_k,Funny Students Reaction on Maths Exam 🔥 || Class-10th Boards #PWShorts #PhysicsWallah,2023-03-21T13:30:05Z,https://i.ytimg.com/vi/8W-KclQGs_k/default.jpg,311450
https://www.youtube.com/watch?v=sk8JWyZC_rc,Maths Paper Board Discussion 2023 || Class-10th Boards,2023-03-21T12:19:35Z,https://i.ytimg.com/vi/sk8JWyZC_rc/default.jpg,391120
https://www.youtube.com/watch?v=009kIL7v0KU,Students Reaction on Maths Exam🔥 || Class-10th #PWShorts #PhysicsWallah,2023-03-21T12:00:00Z,https://i.ytimg.com/vi/009kIL7v0KU/default.jpg,635837
https://www.youtube.com/watch?v=MOviunwVs5M,फिर कभी Mulakat Jarur होगी...!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-21T04:30:06Z,https://i.ytimg.com/vi/MOviunwVs5M/default.jpg,92025
https://www.youtube.com/watch?v=qx1GAkqngv8,Complete Maths Revision in 1 Video || Watch This Before Exam 🔴 || Class-10th Boards,2023-03-21T01:23:08Z,https://i.ytimg.com/vi/qx1GAkqngv8/default.jpg,428658
https://www.youtube.com/watch?v=YKm_-jyALIY,Class 10 Maths Part 03 | Most Important Questions + PYQs |  CBSE Boards 2023,2023-03-20T16:03:36Z,https://i.ytimg.com/vi/YKm_-jyALIY/default.jpg,491531
https://www.youtube.com/watch?v=rgZdOV3lOGc,NCERT अच्छे से पढ़ लो  🔥🌟 #PWShorts #PhysicsWallah,2023-03-20T12:28:47Z,https://i.ytimg.com/vi/rgZdOV3lOGc/default.jpg,218634
https://www.youtube.com/watch?v=Z3Ircj2-1tU,Efforts कभी Waste नहीं होगा..!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-20T07:30:06Z,https://i.ytimg.com/vi/Z3Ircj2-1tU/default.jpg,195264
https://www.youtube.com/watch?v=m0L0Le1ol9o,Class 10 Maths Part 02 | Most Important Questions + PYQs |  CBSE Boards 2023 #Maths,2023-03-19T17:46:04Z,https://i.ytimg.com/vi/m0L0Le1ol9o/default.jpg,643846
https://www.youtube.com/watch?v=0Y1gLsZAIQk,Alakh Sir के Reception में ऐसा क्या हुआ?😱🔥 #PWShorts #PhysicsWallah,2023-03-19T14:30:00Z,https://i.ytimg.com/vi/0Y1gLsZAIQk/default.jpg,207954
https://www.youtube.com/watch?v=nWx3HW3EHRE,Paper देख के घबराहट?..!! 😥 #PWShorts #PhysicsWallah,2023-03-19T11:00:27Z,https://i.ytimg.com/vi/nWx3HW3EHRE/default.jpg,85480
https://www.youtube.com/watch?v=ek_UQRql26Y,Class 10 Maths Part 01 | Most Important Questions + PYQs |  CBSE Boards 2023,2023-03-18T18:33:35Z,https://i.ytimg.com/vi/ek_UQRql26Y/default.jpg,849897
https://www.youtube.com/watch?v=lFcn-Dq248U,Most Important Chapters For Board Exams...!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-18T12:30:21Z,https://i.ytimg.com/vi/lFcn-Dq248U/default.jpg,162193
https://www.youtube.com/watch?v=WDaki5FX_d4,Koshish तो करनी पड़ेगी...!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-18T07:30:11Z,https://i.ytimg.com/vi/WDaki5FX_d4/default.jpg,136318
https://www.youtube.com/watch?v=EO-39QFDiVM,Complete Maths MCQ Marathon in 1 Video || Most Important 100 Questions || Class-10th Boards,2023-03-17T20:25:04Z,https://i.ytimg.com/vi/EO-39QFDiVM/default.jpg,598328
https://www.youtube.com/watch?v=Hde2wxQEu7c,आपको भी ये Doubts है...?😟 #PWShorts #PhysicsWallah,2023-03-17T12:45:01Z,https://i.ytimg.com/vi/Hde2wxQEu7c/default.jpg,269559
https://www.youtube.com/watch?v=toQ49hS0LwQ,तुम ही असली Vijeta हो..!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-17T07:30:11Z,https://i.ytimg.com/vi/toQ49hS0LwQ/default.jpg,149374
https://www.youtube.com/watch?v=fGyPxlHNXqQ,Last 4 Days Master Plan For Maths Exam || Class-10th Boards,2023-03-16T12:52:34Z,https://i.ytimg.com/vi/fGyPxlHNXqQ/default.jpg,171530
https://www.youtube.com/watch?v=4ed1XM-s8MI,बस Efforts करते रहो...!!! 🔥🔥 #PWShorts #PhysicsWallah,2023-03-16T10:00:03Z,https://i.ytimg.com/vi/4ed1XM-s8MI/default.jpg,143854
https://www.youtube.com/watch?v=eVTrkOvuVlU,Students Reaction on Class-10th Board Exam || Exam Review 🔥🔥 #PWShorts #PhysicsWallah,2023-03-15T15:30:13Z,https://i.ytimg.com/vi/eVTrkOvuVlU/default.jpg,101900
https://www.youtube.com/watch?v=2wpdNpmMBlc,80/80 Ayenge | Students Reaction On Board Exam | Class-10th  #PWShorts #PhysicsWallah,2023-03-15T13:30:02Z,https://i.ytimg.com/vi/2wpdNpmMBlc/default.jpg,94068
https://www.youtube.com/watch?v=S0CW9gFnKx4,Students Reaction On Board Exam | Class-10th #PWShorts #PhysicsWallah,2023-03-15T11:46:10Z,https://i.ytimg.com/vi/S0CW9gFnKx4/default.jpg,90350
https://www.youtube.com/watch?v=o898Ip0OPFI,SST Paper Board Discussion 2023 || Class-10th Boards,2023-03-15T10:24:24Z,https://i.ytimg.com/vi/o898Ip0OPFI/default.jpg,139409
https://www.youtube.com/watch?v=xGLBmYIwemQ,Aare जल्दी जाओ...!!! 🔥🔥 #TyoharTaiyariKa #Shorts #PhysicsWallah,2023-03-15T09:47:11Z,https://i.ytimg.com/vi/xGLBmYIwemQ/default.jpg,31366
https://www.youtube.com/watch?v=kS9lHMC6hmA,Darr सबको लगता है ..!!! 😥 #PWShorts #PhysicsWallah,2023-03-15T07:00:15Z,https://i.ytimg.com/vi/kS9lHMC6hmA/default.jpg,85644
https://www.youtube.com/watch?v=dJu_gEL1tfc,Complete SST Revision in 1 Video || Watch This Before Exam 🔴 || Class-10th Boards,2023-03-15T01:21:14Z,https://i.ytimg.com/vi/dJu_gEL1tfc/default.jpg,180551
https://www.youtube.com/watch?v=LhZQ4594-Rg,Class 10 Geography in one video | CBSE Boards 2023,2023-03-14T16:15:54Z,https://i.ytimg.com/vi/LhZQ4594-Rg/default.jpg,258843
https://www.youtube.com/watch?v=a9fEXHtWIBc,शुभ समाचार 🔥Offer Extended till 15th March!! #TyoharTaiyariKa #Shorts #PhysicsWallah,2023-03-14T13:30:00Z,https://i.ytimg.com/vi/a9fEXHtWIBc/default.jpg,21471
https://www.youtube.com/watch?v=lbQnde32g5Q,ये बात Jarur ध्यान रखना..!!! 😥 #PWShorts #PhysicsWallah,2023-03-14T09:30:11Z,https://i.ytimg.com/vi/lbQnde32g5Q/default.jpg,106958
https://www.youtube.com/watch?v=mmR8yU25C9I,Party System क्या होता है..!!!📚 #Shorts #PhysicsWallah,2023-03-14T06:30:12Z,https://i.ytimg.com/vi/mmR8yU25C9I/default.jpg,29180
https://www.youtube.com/watch?v=u8iTcSLAyDQ,Class 10 Economics in one video | CBSE Boards 2023,2023-03-13T17:49:58Z,https://i.ytimg.com/vi/u8iTcSLAyDQ/default.jpg,165783
https://www.youtube.com/watch?v=FqpUvgLUj0Q,हिम्मत मत खोना मेरे दोस्त!!! 🏃‍♂️💪 #shorts,2023-03-13T15:05:23Z,https://i.ytimg.com/vi/FqpUvgLUj0Q/default.jpg,70010
